filename	sentence
KDS4150152210.txt	수평하중이 격막구조를 통하여 구조 각부에 전달되도록 바닥구조와 구조 각부를 긴밀하게 접합한다.
KDS4150152210.txt	기초는 상부구조가 수직 및 수평 하중에 대하여 침하, 부상, 전도, 수평이동이 생기지 않고 지반에 안전하게 지지하도록 설계한다.
KDS4150152210.txt	건물외주벽체 및 주요칸막이벽 등 구조내력상 중요한 부분의 기초는 가능한 한 연속기초로 한다.
KDS4150152210.txt	기초는 철근콘크리트조로 한다.
KDS4150152210.txt	기초 밑면은 함수량의 변화 및 동결의 우려가 없는 위치로 한다.
KDS4150152210.txt	구조내력상 중요한 기둥의 하부에는 외벽뿐만 아니라 내벽에도 토대를 설치한다.
KDS4150152210.txt	토대는 그 부분에 작용하는 응력에 대하여 충분한 강도, 강성을 지니도록 한다.
KDS4150152210.txt	토대에는 내구력이 있고 가압방부처리 목재를 사용한다.
KDS4150152210.txt	바닥구조는 수직하중에 대하여 충분한 강도, 강성을 가짐과 동시에 바닥구조에 전달되는 수평하중을 안전하게 골조와 벽체에 전달할 수 있는 강도와 강성을 지닌 구조로 한다.
KDS4150152210.txt	바닥구조를 구성하는 보와 바닥판재 등은 충분한 휨강도 및 전단강도를 갖도록 한다.
KDS4150152210.txt	보 또는 장선의 따냄은 되도록 피하고, 특히 부재의 중앙 하단부의 따냄을 피한다.
KDS4150152210.txt	보와 바닥판재와 이를 지지하는 부재의 접합부는 각부에 존재하는 응력을 안전하게 전달하는 구조로 한다.
KDS4150152210.txt	강재보를 사용할 경우에는 품질과 강도가 보증된 제품을 사용한다.
KDS4150152210.txt	바닥격막구조의 구조형식에는 수평격막구조, 수평트러스 등이 있고, 건축의 규모와 구조형식에 따라 선택한다.
KDS4150152210.txt	수평격막구조의 외주에 배치된 보와 장선 등의 플랜지재와는 수평하중에 따라 발생하는 축방향력에 대해 충분한 강도, 강성을 갖도록 한다.
KDS4150152210.txt	수평트러스를 구성하는 각 부재단면은 수평하중에 따라 발생하는 응력에 대하여 안전하도록 한다.
KDS4150152210.txt	바닥격막구조와 골조, 벽체 등의 다른 구조부분과의 접합부는 응력을 전달할 수 있는 충분한 강도와 강성을 지닌 구조로 한다.
KDS4150152210.txt	기둥은 평면상 균등하게 배치한다.
KDS4150152210.txt	기둥은 압축력에 의한 좌굴 및 지압에 대하여 안전하도록 설계한다.
KDS4150152210.txt	단일기둥은 원칙적으로 이음을 피하며, 부득이 이음을 할 경우는 접합방법에 주의하되 부재의 중앙 부분을 피한다.
KDS4150152210.txt	기둥의 끝면은 횡이동, 인발 등이 생기지 않도록 응력을 충분히 전달하면서 필요한 강성을 확보하는 맞춤을 한다.
KDS4150152210.txt	주각을 직접 기초 위에 설치하는 경우 철물로 긴결한다.
KDS4150152210.txt	벽체는 수직하중과 수평하중에 의한 응력에 대하여 충분한 강도와 강성을 갖도록 건축물의 규모와 구조형식에 따라 적절하게 배치한다.
KDS4150152210.txt	압축력에 의한 좌굴을 고려한다.
KDS4150152210.txt	구조상 휨모멘트와 축력을 동시에 받는 부재는 조합응력에 대하여 안전하게 설계한다.
KDS4150152210.txt	보와 기타의 휨부재는 충분한 휨강도와 전단강도를 갖도록 하며 처짐이나 진동 등에 의한 사용상 지장이 없도록 적절한 강성을 갖도록 설계한다.
KDS4150152210.txt	층도리와 깔도리, 기둥과의 맞춤은 철물을 사용하여서 견고하게 접합한다.
KDS4150152210.txt	보의 경간이 큰 경우에는 사다리보나 포갬보, 트러스보, 못질충복보 등의 조립보를 사용할 수 있다.
KDS4150152210.txt	보 양단의 걸침길이는 충분히 하며 주요한 보와 기둥과의 맞춤은 철물을 사용하여 긴결한다.
KDS4150152210.txt	보의 따냄은 되도록 피하여야 하며, 부득이 따냄을 할 경우 유효단면을 충분히 확보하도록 한다.
KDS4150152210.txt	가새는 건물의 외부와 내부 골조의 경간방향, 도리방향에 균형을 이루도록 배치한다.
KDS4150152210.txt	가새는 그 단부를 기둥과 보, 기타 구조내력상 중요한 가로재와 접합한다.
KDS4150152210.txt	가새에는 내력저하를 초래하는 따냄을 피한다.
KDS4150152210.txt	가새가 있는 골조에서 기둥과 보, 도리, 토대 기타 가로재와의 맞춤은 가새의 응력에 따라서 생기는 압축력과 인장력, 전단력에 대하여 철물 또는 구조내력상 안전한 방법으로 긴결한다.
KDS4150152210.txt	바닥틀은 수직하중에 대하여 충분한 강도와 강성을 가져야 하며, 수평하중에 따라서 생기는 전단력을 안전하게 수평하중저항요소에 전달할 수 있는 강도와 강성을 가진 구조로 한다.
KDS4150152210.txt	바닥틀면에는 주요한 두개의 수평하중저항요소과 주요한 가로재의 교차부를 보강하는 귀잡이재를 설치하고, 볼트 또는 못, 기타 철물을 사용하여 가로재와 긴결한다.
KDS4150152210.txt	귀잡이재에 따라서 결합된 가로재에 생기는 응력과 가로재간의 맞춤부에 생기는 응력을 충분히 고려한다.
KDS4150152210.txt	지붕틀 부재 및 접합부의 강도는 준공 후의 사용하중에 대하여는 물론 시공 중의 하중에 대하여도 안전하여야 한다.
KDS4150152210.txt	지붕틀은 사용상 지장을 초래할 수 있는 변형이 생기지 않는 충분한 강성을 지녀야한다.
KDS4150152210.txt	지붕틀 부재상호 및 지붕틀과 하부구조 등과의 접합은 충분한 강도와 강성을 가진 것으로 한다.
KDS4150202210.txt	순단면적은 구멍파기와 홈파기, 면파기, 따냄 등의 방법에 따라 제거되는 부재의 투영면적을 산정된 총단면적에서 뺀 값이다.
KDS4150202210.txt	엇갈리게 배열된 볼트와 드리프트볼트, 드리프트핀, 래그나사못을 갖는 접합부에 섬유방향하중이 작용할 경우, 인접한 열에 있는 파스너의 섬유방향간격이 파스너지름의 4배보다 작을 때, 인접한 파스너는 동일한 위험단면에 있는 것으로 간주한다.
KDS4150202210.txt	스프리트링이나 전단플레이트 접합부에서의 순단면적은 부재의 총단면적으로부터 볼트구멍 및 스프리트링이나 전단플레이트의 홈 등에 대한 투영면적을 뺀 면적이다.
KDS4150202210.txt	접합부에서 구조부재와 파스너는 대칭이 되도록 배열한다.
KDS4150202210.txt	인장부재는 섬유직각방향으로 인장응력이 발생하지 않도록 설계한다.
KDS4150202210.txt	이 장에서 기둥이라는 용어는 트러스의 일부를 구성하는 부재나 다른 구조성분을 포함하는 모든 형태의 압축부재를 지칭한다.
KDS4150202210.txt	섬유방향 실제압축응력이 섬유방향 설계허용압축응력을 초과하지 않도록 설계한다.
KDS4150202210.txt	기둥가새는 풍하중 또는 기타 수평하중을 지지하기 위하여 필요한 곳에 설치한다.
KDS4150202210.txt	목재기둥에 대한 유효기둥길이는 구조역학의 원리에 따라 결정한다.
KDS4150202210.txt	직사각형기둥에 대한 세장비 는 와  중에서 큰 값으로 결정한다.
KDS4150202210.txt	기둥에 대한 세장비 는 50을 초과하지 않도록 한다.
KDS4150202210.txt	기둥안정계수 는 다음과 같이 구한다.
KDS4150202210.txt	원형기둥의 설계는 동일한 단면적과 경사를 갖는 정사각형기둥 설계에 따른다.
KDS4150202210.txt	큰 집중하중을 받는 휨부재는 마루바닥에 따라 그와 평행한 방향으로, 인접한 휨부재에 그 하중이 전달되므로 설계모멘트와 수직전단력을 구할 때 이를 고려한다.
KDS4150202210.txt	휨부재의 따냄은 가능한 한 피하며, 특히 부재의 인장측에서의 따냄을 피한다.
KDS4150202210.txt	휨부재를 다음과 같은 치수로 따낼 경우 휨부재의 강성에는 영향이 없는 것으로 한다.
KDS4150202210.txt	휨응력은 설계허용휨응력을 초과하지 않도록 한다.
KDS4150202210.txt	휨부재의 두께가 너비를 초과할 때, 즉 일 때에는 지점에서의 회전과 횡변위를 막기 위하여 횡방향지지가 지점에 설치한다.
KDS4150202210.txt	휨부재의 세장비는 다음 식에 따라 산정하며, 그 값이 50을 초과하지 않도록 한다.
KDS4150202210.txt	보안정계수 은 다음의 식으로 산정한다.
KDS4150202210.txt	휨부재의 임의 단면에서 실제 섬유방향 전단응력은 설계허용전단응력을 초과하지 않도록 한다.
KDS4150202210.txt	여기에 명시한 수직방향 지지점에서의  산정을 위한 전단설계절차는 제재목, 집성재 혹은 조립보와 같은 단일휨부재로 한정한다.
KDS4150202210.txt	제재목 및 집성재가 휨응력을 받을 때, 섬유방향 전단응력은 다음 식에 따라 산정한다.
KDS4150202210.txt	직사각형 단면의 휨부재에서 최대전단응력은 다음의 식으로 산정한다.
KDS4150202210.txt	윗면에 작용하는 하중을 아랫면에서 완전히 지지하는 보에 대하여는 지지점으로부터 휨부재의 두께와 같은 거리 이내에 있는 모든 하중은 무시할 수 있다.
KDS4150202210.txt	가장 큰 단일이동하중은 휨부재의 지지점에서 두께와 같은 거리에 위치하도록 한다.
KDS4150202210.txt	크기가 같고 인접하는 2개 이상의 이동하중을 가지고 있을 때, 하중은 최대 전단력이 발생하는 지점에 위치시키고, 휨부재의 지지점에서 두께와 같은 거리 이내에 있는 하중은 무시한다.
KDS4150202210.txt	직사각형 단면을 가지며 단부 인장측에서 따냄을 한 휨부재에서 섬유방향 전단응력은 다음 식에 따라 산정한다.
KDS4150202210.txt	원형 단면을 갖고 단부의 인장측에서 따냄을 한 휨부재에서 섬유방향 전단응력은 다음 식에 의한다.
KDS4150202210.txt	직사각형이나 원형 단면 이외의 단면을 가지고 단부의 인장측에 따냄을 한 휨부재에 대한 섬유방향 전단응력은 따냄에서 응력집중의 기존해석에 따른다.
KDS4150202210.txt	사각형 따냄과 비교하여 완만한 경사의 따냄은 따냄이 없는 휨부재에서 산정한 값과 근사하게 전단응력을 감소시킨다.
KDS4150202210.txt	휨부재가 단부의 압축측에 따냄이 있을 때 섬유방향 전단응력은 다음 식에 의한다.
KDS4150202210.txt	접합부에서 실제 섬유방향의 전단응력은 섬유방향 설계허용전단응력을 초과하지 않도록 한다.
KDS4150202210.txt	접합부가 두께의 5배보다 작을 때, 섬유방향 전단응력은 다음 식에 의한다.
KDS4150202210.txt	접합부가 적어도 두께의 5배일 때, 즉 일 때 전단응력은 다음 식에 의한다.
KDS4150202210.txt	설계에서 휨에 의한 처짐을 산정할 필요가 있을 때에는 이 기준의 허용탄성계수 를 사용하여 산정한다.
KDS4150202210.txt	장기하중하에서 전체 처짐을 감소시킬 필요가 있을 때, 부재의 크기를 증가시켜 처짐에 대한 여분의 강성을 부여한다.
KDS4150202210.txt	1축 또는 2축 휨과 축방향압축이 조합된 하중을 받는 부재는 다음과 같은 식을 만족하도록 한다.
KDS4150202210.txt	섬유방향 실제지압응력은 순지압면적에 근거하고, 섬유방향 설계허용지압응력을 초과하지 않도록 한다.
KDS4150202210.txt	충분한 횡방향지지가 있고 단부절단면이 정확하게 사각형이고 수평이라면 섬유방향 설계허용지압응력 은 압축부재의 전면지압에 적용한다.
KDS4150202210.txt	일 때, 지압은 금속판이나 금속띠쇠 또는 작용하중을 분산시키기에 충분한 강성과 내구력을 갖는 균일한 재료 위에서 작용하도록 한다.
KDS4150202210.txt	섬유직각방향 압축응력은 순지압면적에 근거하고, 섬유직각방향 설계허용압축응력을 초과하지 않도록 한다.
KDS4150202210.txt	섬유방향과 임의의 경사각을 이루는 지압의 설계허용지압응력은 다음과 같이 산정한다.
KDS4150202210.txt	바닥과 전단벽의 전단성능은 파스너의 허용내력과 덮개용 목질판상재의 허용응력을 사용한 역학적 원리에 따라 산정한다.
KDS4150202210.txt	벽, 기둥, 보 등의 주요구조부가 지진하중을 지지하도록 설계된 건축물에서, 벽이나 가새 등의 수평하중저항요소를 각 층에서 길이 및 너비 방향으로 균형 있게 배치하여야 한다.
KDS4150202210.txt	모든 격막구조는 인장 및 압축 하중을 전달하도록 가장자리에 경계부재를 설치하여야 한다.
KDS4150202210.txt	격막의 덮개용 목질판상재를 경계부재의 이음에 사용하지 않아야한다.
KDS4150202210.txt	전단벽의 내력에 영향을 주는 개구부는 설계도상에 자세히 표시하여야 하며, 개구부 주위는 전단응력을 전달하도록 적절하게 보강하여야 한다.
KDS4150202210.txt	전단벽과 연결구조 사이에는 설계하중을 지지하도록 접합 또는 고정하여야 한다.
KDS4150202210.txt	전단벽, 바닥격막, 수평트러스 및 기타 목구조가 콘크리트구조 및 조적조에 따라 유발되는 지진하중을 지지하도록 설계하여서는 안 된다.
KDS4150202210.txt	의 동적해석법을 적용하여 설계할 수도 있다.
KDS4150202210.txt	에서 지진력의 연직분포 산정에 적용되는 건물주기에 따른 분포계수 의 값으로 목구조 건축물에 대하여는 1을 적용한다.
KDS4150202210.txt	수평전단력 분포목구조의 수직 및 수평 격막은 유연한 격막으로 분류하며, 설계층전단력은 각 저항선상에 위치한 격막의 작용면적에 근거하여 각 수직부재에 분배한다.
KDS4150202210.txt	목재수평격막구조는 구조계산, 시험 또는 모형에 따라 구한 격막면 내에서의 처짐이 격막과 접합된 하중전달 또는 지지구조의 허용처짐을 초과하지 않는 한 수평하중저항구조로 사용할 수 있다.
KDS4150202210.txt	허용처짐은 수평격막과 이와 접합된 하중분산 또는 저항구조가 설계하중조건하에서 구조적인 성능을 유지하고 건축물 내의 사람이나 재산에 피해를 주지 않으면서 작용하중을 지지할 수 있는 정도의 처짐으로 한다.
KDS4150202210.txt	에 적합한 구조용 목질판상재를 덮개로 사용하여야 한다.
KDS4150202210.txt	목재전단벽은 구조계산, 시험 또는 모형에 따라 구한 전단벽면 내에서의 수평변위가 전단벽과 접합된 구조의 허용변위를 초과하지 않는 한 연직방향의 하중분산 또는 저항구조 내에서 수평하중저항요소로 사용할 수 있다.
KDS4150202210.txt	허용처짐은 전단벽과 이와 접합된 하중분산 또는 저항구조가 설계하중조건하에서 구조적인 성능을 유지하고, 건축물 내의 사람이나 재산에 피해를 주지 않으면서 작용하중을 지지할 수 있는 정도의 변위로 하여야 한다.
KDS4150202210.txt	에 적합한 구조용 목질판상재를 덮개로 사용하여야 한다.
KDS4150202210.txt	전단벽의 높이는  기초의 윗면으로부터 윗층 바닥격막 밑면까지의 최대높이 또는 바닥격막의 윗면으로부터 윗층 바닥격막 밑면까지의 최대높이로 정의한다.
KDS4150202210.txt	전단벽의 너비는 전단벽에서 하중의 작용방향으로 덮개용판재를 설치한 치수로 정의한다.
KDS4150202210.txt	건축물의 고정하중에 의한 모멘트가 벽에 작용하는 전도모멘트에 의한 상향력을 방지하기에 불충분할 경우 이에 대한 고정이 필요하며 전도모멘트에 대한 고정방법은 하중을 기초구조까지 연속적으로 전달할 수 있도록 홀드다운을 설치하거나 앵커로 고정한다.
KDS4150202210.txt	전단벽에 작용하는 휨모멘트에 대해서는 벽체 단부의 기둥 또는 벽체 단부에 설치한 인장타이 및 홀드다운앵커가 지지하도록 할 수 있으며 벽체 단부에 작용하는 압축력에 대해서도 별도 검토한다.
KDS4150202210.txt	이 조항의 규정은 개구부가 있는 전단벽의 설계에 적용한다.
KDS4150202210.txt	항을 적용하여야 하며, 하중전달을 위하여 설계되지 않는 경우 아래 ②항을 적용하여야 한다.
KDS4150202210.txt	개구부가 있는 전단벽이 항의 규정은 개구부가 있는 전단벽의 설계에 적용한다.
KDS4150202210.txt	개구부가 있는 전단벽의 양끝 부분에는 반드시 개구부가 없는 전단벽 부위를 설치하여야 한다.
KDS4150202210.txt	벽의 요철부위가 있는 경우 요철부위의 양 측면에 존재하는 벽은 각각 별도의 분리된 개구부가 있는 전단벽으로 설계하여야 한다.
KDS4150202210.txt	전단력의 전달을 위한 버팀재는 개구부가 있는 전단벽의 전체길이에 걸쳐서 설치하여야 한다.
KDS4150202210.txt	개구부가 있는 전단벽은 전체길이에 걸쳐서 벽의 윗면 및 밑면의 높이가 균일하여야 한다.
KDS4150202210.txt	전체높이에 덮개를 설치한 비율은 개구부가 없는 전단벽 부위의 너비의 합을 개구부를 포함하는 개구부가 있는 전단벽 전체의 너비로 나눈 값으로 산정한다.
KDS4150202210.txt	최대개구부 높이는 개구부의 뚫려 있는 최대높이를 나타낸다.
KDS4150202210.txt	개구부가있는전단벽의설계허용단위전단내력은 설계허용단위전단내력에 개구부가 없는 전단벽 부위의 너비의 합을 곱한 값이다.
KDS4150202210.txt	의 요건에 추가로 개구부가 있는 전단벽에서 전체 벽높이에 걸쳐서 덮개가 설치된 부위의 밑깔도리는 위의 ⑤에서 결정되는 단위전단력 와 같은 크기의 균일분포상향력 에 대하여 고정한다.
KDS4150202210.txt	에서 결정하는 인장현재 상향력 와 같은 크기의 압축현재하중 에 대하여 설계한다.
KDS4150202210.txt	전단벽의 덮개재료를 기계적인 파스너 대신에 접착제로 부착하는 것은 허용하지 않으며, 파스너와 함께 사용한 경우에도 전단성능 산정에 접착제의 성능은 고려하지 않는다.
KDS4150302210.txt	목재 내에 횡인장응력을 유발시키는 편심접합부는 적절한 시험이나 분석에 따라 작용하중을 지지하기에 충분하다는 사실이 증명된 경우에만 사용할 수 있다.
KDS4150302210.txt	이 기준에 수록된 단일파스너 접합부에 대한 기준허용전단내력은 접합부의 항복모드를 모형화한 항복한계공식에 근거한 것으로서 해당 수종의 모든 등급에 적용된다.
KDS4150302210.txt	하나의 접합부에 동일한 항복모드를 나타내는 같은 형태 및 비슷한 치수의 파스너가 2개 이상 사용되는 경우에는 해당 접합부의 총 설계허용내력은 각각의 파스너에 대한 설계허용내력의 합으로 한다.
KDS4150302210.txt	설계허용내력은 기준허용전단내력에 적용 가능한 보정계수를 곱하여 산정한다.
KDS4150302210.txt	목구조에 사용되는 파스너는 인장, 전단, 휨, 지압 및 좌굴에 저항하기 위하여 적절한 금속설계기법으로 설계한다.
KDS4150302210.txt	목구조가 콘크리트 또는 벽돌 구조와 접합되고 그 접합부의 내력이 목재보다는 콘크리트 또는 벽돌의 내력에 따라 좌우되는 경우에는 1에 주어진 기준허용전단내력의 보정계수를 적용할 수 없다.
KDS4150302210.txt	파스너접합부에서 접합부의 설계내력은 파스너의 지압내력에 좌우되며 파스너의 지압내력은 접합부의 항복모드에 따라 결정한다.
KDS4150302210.txt	길이를 늘이기 위하여 길이방향으로 접합하는 것을 이음이라고 하고 경사지거나 직각으로 만나는 부재 사이에서 양 부재를 가공하여 끼워 맞추는 접합을 맞춤이라고 한다.
KDS4150302210.txt	맞춤 부위의 목재에는 결점이 없어야 한다.
KDS4150302210.txt	맞춤 부위에서 만나는 부재는 빈틈없이 서로 밀착되도록 접합한다.
KDS4150302210.txt	맞춤 부위의 보강을 위하여 접착제 또는 파스너를 사용할 수 있으며, 이 경우 사용하는 재료에 적합한 설계기준을 적용한다.
KDS4150302210.txt	접합부에서 만나는 모든 부재를 통하여 전달되는 하중의 작용선은 접합부의 중심 또는 도심을 통과하여야 하며 그렇지 않은 경우 편심의 영향을 설계에 고려한다.
KDS4150302210.txt	구조물의 변형으로 인하여 접합부에 2차응력이 발생할 가능성이 있는 경우 이를 설계에서 고려한다.
KDS4150302210.txt	맞춤접합부의 종류에는 맞댐과 장부, 쐐기, 연귀 등이 있으며 접합부의 상세구조에 따라 다시 여러 가지로 세분할 수 있다.
KDS4150302210.txt	이 장에 수록한 못접합부의 기준허용전단내력은 무결점목재부재에 대한 값이며, 접합부위에 결점이 있는 경우 결점 주변의 섬유주행경사가 접합부의 내력에 미치는 영향을 고려하여야 한다.
KDS4150302210.txt	못을 목재의 끝면에 설치하면 못뽑기하중을 받을 수 없다.
KDS4150302210.txt	주부재의 측면에 못을 수직하게 설치하고 주부재 내에 박은 못의 길이가 이 규정에 명시된 최소치보다 큰 경우에 대하여 계산한 값이다.
KDS4150302210.txt	2면전단 못접합부에 대한 기준허용전단내력은 각 전단면에 대하여 1면전단 기준허용전단내력을 구한 후 그 중에서 최소치의 2배로 한다.
KDS4150302210.txt	금속판, 행거, 조임쇠 및 기타 금속부분들은 인장, 전단, 휨 및 좌굴 등에 따른 파괴에 저항하기 위하여 공인된 금속설계 과정에 따라서 설계하여야 한다.
KDS4150302210.txt	접합부의 성능이 목재의 강도보다 금속의 강도에 따라 결정되는 경우에는 금속의 허용강도에 이 기준에 주어진 보정계수를 적용할 수 없다.
KDS4150302210.txt	에 따라 산정되는 관입깊이계수를 곱한다.
KDS4150302210.txt	볼트접합부에 대한 기준허용전단내력은 주부재와 측면부재 사이에 볼트구멍의 중심이 일치하는 경우에 적용한다.
KDS4150302210.txt	볼트접합부에 대한 기준허용전단내력은 조여진 접합부뿐만 아니라 목재의 수축으로 인하여 느슨해진 접합부에도 적용한다.
KDS4150302210.txt	하중이 볼트의 축에 수직하게 작용하고 끝면거리와 연단거리, 그리고 간격이 총 설계내력을 지지하기에 충분하게 설치한 접합부에 대하여 산정한다.
KDS4150302210.txt	금속판, 행거, 조임쇠 및 기타 금속부분들은 인장, 전단, 휨 및 좌굴 등에 따른 파괴에 저항하기 위하여 공인된 금속설계 과정에 따라서 설계하여야 한다.
KDS4150302210.txt	접합부의 성능이 목재의 강도보다 금속의 강도에 따라 결정되는 경우에는 금속의 허용강도에 이 기준에 주어진 보정계수를 적용할 수 없다.
KDS4150302210.txt	콘크리트구조는 작용하중을 지지하기에 충분한 강도를 가져야 한다.
KDS4150302210.txt	볼트축에 평행한 방향에 대한 작용하중의 분력에 저항하기 위해서는 와셔 또는 금속판 밑에 충분한 지압면적이 확보 되어야 한다.
KDS4150302210.txt	금속판, 행거, 조임쇠 및 기타 금속부분들은 인장, 전단, 휨 및 좌굴 등에 따른 파괴에 저항하기 위하여 공인된 금속설계 과정에 따라서 설계하여야 한다.
KDS4150302210.txt	접합부의 성능이 목재의 강도보다 금속의 강도에 따라 결정되는 경우에는 금속의 허용강도에 이 기준에 주어진 보정계수를 적용할 수 없다.
KDS4150302210.txt	중에서 가장 작은 값으로 한다.
KDS4150302210.txt	은 각 1면전단면에 대한 기준허용전단내력 중에서 최소치에 전단면의 수를 곱한 값으로 계산한다.
KDS4150302210.txt	기준허용전단내력은 연단거리와 끝면거리, 그리고 간격이 총설계내력을 지지하기 위하여 요구되는 최소치 이상인 볼트접합부에 적용되는 값이다.
KDS4150302210.txt	연단거리와 끝면거리, 그리고 간격이 요구되는 최소치에 미달하는 경우 볼트에 대한 끝면거리 및 간격 요건에 따라 결정되는 위치계수 중에서 최소치를 볼트접합부에 대한 기준허용전단내력에 곱한다.
KDS4150302210.txt	2면전단 또는 다중전단 접합부에 대하여는 모든 전단면에 대한 위치계수 중에서 최소치를 그 접합부 내의 모든 볼트에 적용한다.
KDS4150302210.txt	횡인장응력을 지지할 수 있는 보강이 이루어지지 않은 경우, 구조재나 집성재보의 중립축 아래에 집중하중이 작용되어서는 안 된다.
KDS4150302210.txt	볼트의 축에 경사진 하중이 작용하는 경우, 총 기준허용전단내력에 대한 최소전단면적은 총 기준허용전단내력에 대한 최소끝면거리를 갖는 평행부재접합부의 전단면적과 같아야 한다.
KDS4150302210.txt	중에서 더 작은 값으로 한다.
KDS4150302210.txt	섬유방향에 수직한 방향으로 하중이 가해지는 2개 이상의 볼트가 사용된 접합부의 경우에는 볼트를 대칭으로 엇갈리게 배치하는 것을 원칙으로 한다.
KDS4150302210.txt	볼트접합부가 섬유방향에 경사진 방향으로 하중을 받는 경우, 주부재 내에서 응력의 균일한 분포와 각각의 볼트에 대한 하중의 균일한 분포를 위해 각 부재의 중심축이 볼트의 저항의 중심을 통과하도록 한다.
KDS4150302210.txt	이 절에서 접합파스너는 다음 중의 하나로 정의한다.
KDS4150302210.txt	의 제한치를 초과할 수 없으며, 이 제한치는 목재보다는 금속의 내력에 기초한 값이므로 이 규정에 주어진 보정계수를 곱할 수 없다.
KDS4150302210.txt	의 제한치를 초과할 수 없다.
KDS4150302210.txt	직각절단 끝면 또는 경사면에 설치된 스프리트링 및 전단플레이트의 설계허용내력은 다음에 의한다.
KDS4150302210.txt	여러 개의 파스너가 동시에 사용되는 경우 그 파스너 내의 파스너에 대한 위치계수 중에서 최소치를 해당 파스너군 내의 모든 파스너에 적용한다.
KDS4150302210.txt	래그나사못은 망치로 박지 않고 렌치로 돌려서 설치한다.
KDS4150302210.txt	래그나사못의 설치를 용이하게 하고 목재의 손상을 방지하기 위하여 필요한 경우 비누 등의 윤활물질을 사용할 수 있다.
KDS4150302210.txt	래그나사못이 못뽑기하중을 받는 경우, 래그나사못에 작용하는 인장응력은 나사골에서의 인장내력을 초과할 수 없다.
KDS4150302210.txt	금속판, 행거, 조임쇠 및 기타 금속부분들은 인장, 전단, 휨 및 좌굴 등에 따른 파괴에 저항하기 위하여 공인된 금속설계 과정에 따라서 설계하여야 한다.
KDS4150302210.txt	접합부의 성능이 목재의 강도보다 금속의 강도에 따라 결정되는 경우에는 금속의 허용강도에 이 기준에 주어진 보정계수를 적용할 수 없다.
KDS4150302210.txt	에 따라 산정되는 관입깊이계수를 곱한다.
KDS4150302210.txt	이 절의 각 규정은 트러스플레이트를 사용한 목재트러스 구조의 접합부에 적용한다.
KDS4150302210.txt	목재트러스구조는 평면트러스로 해석하며 트러스 사이의 간격, 정확한 수직면으로의 설치, 올바른 부재의 사용 및 정밀한 제조 등의 요인에 따라 트러스의 성능이 좌우된다.
KDS4150302210.txt	이 규정은 트러스플레이트접합부에 대한 사항만을 포함하며 트러스를 사용한 구조의 분석 및 설계는 설계자의 책임하에 적절한 방법으로 수행한다.
KDS4150302210.txt	트러스의 제작, 저장, 운반 및 설치 중에 트러스구조에 피해가 발생하여 트러스구조의 하중지지능력이 감소되지 않도록 주의를 기울여야 한다.
KDS4150302210.txt	트러스플레이트는 플레이트 전면에 골고루 압력을 가하면서 목재와 밀착되도록 설치하여야 한다.
KDS4150302210.txt	트러스플레이트접합부의 기준허용내력은 적절한 방법에 의한 접합부시험을 통하여 결정한다.
KDS4150302210.txt	트러스플레이트접합부에 대하여는 수평하중저항시험, 인장시험 및 전단시험을 실시한다.
KDS4150302210.txt	내화약제에 따라 가압처리된 목재에 설치된 트러스플레이트의 기준허용내력은 약제공급업체의 자료에 의한다.
KDS4150302210.txt	에 따라 결정되는 예각감소계수 을 곱하여 줌으로써 트러스플레이트가 트러스의 상현재 및 하현재의 축하중을 견딜 수 있도록 설계한다.
KDS4150302210.txt	접합부에 작용하는 실제하중이 접합부의 설계허용내력을 초과할 수 없다.
KDS4150302210.txt	약제로 가압처리된 목재에 대한 기준허용내력은 그 처리 및 재건조 작업을 실시하는 업체의 자료에 의한다.
KDS4150302210.txt	약제로 가압처리된 목재 내의 접합부에 충격하중에 대한 하중기간계수를 적용할 수 없다.
KDS4150302210.txt	무리작용계수의 적용 시 1열의 파스너는 다음 중의 하나로 정의한다.
KDS4150302210.txt	무리작용계수를 결정하기 위하여 과 를 산정하는 경우 순단면을 사용할 필요 없이 총단면적을 사용한다.
KDS4150302210.txt	어떤 부재가 섬유에 수직한 하중을 받는 경우에 무리작용계수를 결정하기 위하여 필요한 부재의 단면적은 해당 부재의 두께와 파스너군의 총너비의 곱으로 한다.
KDS4150502210.txt	내부마감재료는 방화상 지장이 없는 불연재료, 준불연재료 또는 난연재료를 사용한다.
KDS4150502210.txt	건축물의 내부는 필요에 따라 내화구조의 방화구획 또는 방화벽을 설치하여 화재발생시 확대되지 않도록 한다.
KDS4150502210.txt	수직하중 및 수평하중을 지지하는 내력부재와 구조체는 화재시 고온 및 가열에 견디어 하중을 지지할 수 있는 내화성능을 확보하도록 한다.
KDS4150502210.txt	건축물은 화재 시 발생하는 불똥, 화염 및 복사열 등에 따라 화재가 인접건축물로 확대되지 않도록 대책을 강구하여야 한다.
KDS4150502210.txt	한 건축물 안에는 건축법에서 정하는 방화에 장애가 되는 용도를 분리함으로써 돌발적인 화재 발생을 방지한다.
KDS4150502210.txt	기타 목조건축물의 내화구조의 벽, 바닥, 천장 등은 다음의 구조로 하여야 한다.
KDS4150502210.txt	목재 피복방화재료의 접합부분, 이음 부분은 화염의 침입을 막을 수 있는 덧댐 구조로 하여야 한다.
