genre	filename	year	id	score	sentence1	sentence2
Con-captions	Const	2024	0500	5.000	피크내압계수	외장재 설계용 풍하중 산정에 필요한 가스트영향계수와 내압계수를 함께 고려한 순간 최대에 상응하는 값
Con-captions	Const	2024	0501	5.000	피크외압계수	외장재 설계용 풍하중 산정에 필요한 가스트영향계수와 외압계수를 함께 고려한 순간 최대에 상응하는 값
Con-captions	Const	2024	0502	5.000	하중조합	동시에 작용하는 각각의 설계하중에 하중계수를 곱하여 합한 것
Con-captions	Const	2024	0503	5.000	형상비	건축물 높이 를 바닥면의 평균길이 로 나눈 비율(을 말하는 것으로 는 건물폭, 는 건물 깊이)
Con-captions	Const	2024	0504	5.000	활하중	건축물 및 공작물을 점유·사용함으로써 발생하는 하중
Con-captions	Const	2024	0505	5.000	활화중저감계수	영향면적에 따른 저감효과를 고려하기 위해 활하중에 곱하는 계수
Con-captions	Const	2024	0506	5.000	홍수위험지역	설계홍수 상황에서 홍수발생 지역
Con-captions	Const	2024	0507	5.000	홍수위험지도	환경부의  홍수심도을 표시한 지도
Con-captions	Const	2024	0508	5.000	후류버펫팅	풍상측에 놓인 물체에 의해 생성된 변동기류가 풍하측 물체에 작용하여 발생하는 불규칙한 진동 
Con-captions	Const	2024	0514	5.000	감쇠	점성, 소성 또는 마찰에 의해 구조물에 입력된 동적 에너지가 소산되어 구조물의 진동이 감소하는 현상
Con-captions	Const	2024	0514	5.000	감쇠시스템	개별 감쇠장치 및 그로부터 구조물의 기초와 지진력저항시스템에 하중을 전달하는 구조요소 또는 가새 등을 모두 포함하는 구조체.
Con-captions	Const	2024	0514	5.000	감쇠장치	감쇠시스템의 일부로서 장치 양 단부의 상대적 움직임에 따라 에너지를 소산시키는 유연한 구조요소. 감쇠장치를 다른 구조요소에 연결하기 위해 필요한 핀, 볼트, 거싯플레이트, 가새연장재 등의 구성요소들을 모두 포함. 감쇠장치는 변위의존형이나 속도의존형 또는 이들의 조합형으로 분류할 수 있으며, 선형 또는 비선형으로 거동.
Con-captions	Const	2024	0514	5.000	강한격막	유연한 격막으로 분류되지 않는 격막. 
Con-captions	Const	2024	0514	5.000	건물골조방식	수직하중은 입체골조가 저항하고, 지진하중은 전단벽이나 가새골조가 저항하는 구조방식. 
Con-captions	Const	2024	0514	5.000	건물외구조물	건축법과 주택법의 적용을 받는 구조물 중 건물을 제외한 구조물
Con-captions	Const	2024	0515	5.000	건물과 유사한 건물외구조물	건물외구조물 중 건물과 유사한 형태를 가지나 강도, 강성 혹은 질량의 분포가 건물과 다른 구조물.
Con-captions	Const	2024	0516	5.000	건물과 유사하지 않은 건물외구조물	건물외구조물 중 건물과 유사하지 않은 형태를 가지는 구조물.
Con-captions	Const	2024	0514	5.000	경계요소	격막이나 전단벽의 가장자리, 내부 개구부, 불연속면과 요각부에서의 인장 혹은 압축요소와 수집재.
Con-captions	Const	2024	0517	5.000	내진성능목표	설계지반운동에 대해 내진성능수준을 만족하도록 요구하는 내진설계의 목표
Con-captions	Const	2024	0518	5.000	내진성능수준	설계지진에 대해 시설물에 요구되는 성능수준. 기능수행수준, 즉시복구수준, 장기복구/인명보호수준과 붕괴방지수준으로 구분
Con-captions	Const	2024	0519	5.000	성능기반 내진설계	엄격한 규정 및 절차에 따라 설계하는 사양기반설계에서 벗어나서 목표로 하는 내진성능수준을 달성할 수 있는 다양한 설계기법의 적용을 허용하는 설계 
Con-captions	Const	2024	0514	5.000	속도의존형 감쇠장치	하중응답이 주로 장치 양 단부 사이의 상대속도에 의해 결정되는 감쇠장치로서, 추가로 상대변위의 함수에 종속될 수도 있음.
Con-captions	Const	2024	0514	5.000	수집재	구조물의 일부분으로부터 지진력저항시스템의 수직요소로 횡력을 전달하기 위해 설치된 부재 혹은 요소.
Con-captions	Const	2024	0514	5.000	연성모멘트골조	횡력에 대한 저항능력을 증가시키기 위하여 부재와 접합부의 연성을 증가시킨 모멘트골조. 중연성도와 고연성도의 연성능력을 발휘할 수 있도록 각 재료기준에 따라서 연성요구조건을 만족해야 함.
Con-captions	Const	2024	0514	5.000	유연한 격막	격막의 횡변위가 그 층에서 평균 층간변위의 두 배를 초과하는 격막, 층전단력과 비틀림의 분포를 위하여 유연한 격막으로 분류.
Con-captions	Const	2024	0514	5.000	유효감쇠	면진시스템의 이력거동에 의해 소산되는 에너지로부터 산정되는 등가점성감쇠.
Con-captions	Const	2024	0514	5.000	유효강성	면진시스템의 수평력을 그에 상응하는 수평변위로 나눈 값.
Con-captions	Const	2024	0520	5.000	유효지반가속도	지진하중을 산정하기 위한 기반암의 지반운동 수준으로 유효수평지반가속도와 유효수직지반가속도로 구분
Con-captions	Const	2024	0521	5.000	재현주기	지진과 같은 자연재해가 특정한 크기 이상으로 발생할 주기를 확률적으로 계산한 값으로, 일년 동안에 특정한 크기 이상의 자연재해가 발생할 확률의 역수
Con-captions	Const	2024	0522	5.000	지반종류	지반의 지진증폭특성을 나타내기 위해 분류하는 지반의 종류
Con-captions	Const	2024	0523	5.000	지반증폭계수	기반암의 스펙트럼 가속도에 대한 지표면의 스펙트럼 가속도의 증폭비율
Con-captions	Const	2024	0524	5.000	지진구역	유사한 지진위험도를 갖는 행정구역 구분으로서 지진구역I, 지진구역II로 구분
Con-captions	Const	2024	0525	5.000	지진위험도 (=지진재해도)	내진설계의 기초가 되는 지진구역을 설정하기 위하여 과거의 지진기록과 지질 및 지반특성 등을 종합적으로 분석하여 산정한 지진재해의 연초과 발생빈도
Con-captions	Const	2024	0526	5.000	최대응답	응답의 절대값의 최댓값
Con-captions	Const	2024	0527	5.000	특수모멘트골조	연성모멘트골조의 일종으로서 고연성도의 연성능력을 가지도록 설계된 모멘트골조.
Con-captions	Const	2024	0528	5.000	깊은기초	기초의 지반 근입 깊이가 깊고 상부구조물의 하중을 말뚝 등에 의해 깊은 지지층으로 전달하는 기초형식
Con-captions	Const	2024	0529	5.000	나선형 말뚝	공장에서 제작된 중심 축과 하나 이상의 나선형 베어링 플레이트로 구성된 강재 말뚝
Con-captions	Const	2024	0530	5.000	마이크로 파일	지반에 구멍을 뚫고 강봉을 삽입하여 그라우트한  깊은 기초이며 소구경 말뚝이라고 함.
Con-captions	Const	2024	0531	5.000	얕은기초	기초 폭에 비하여 근입 깊이가 얕고 상부 구조물의 하중을 분산시켜 기초하부 지반에 직접 전달하는 기초
Con-captions	Const	2024	0532	5.000	암반소켓(rock socket)	말뚝의 일부를 근입시키기 위해 암반에 형성한 구멍
Con-captions	Const	2024	0533	5.000	암반정착파일(rock socketed pile)	암반과의 지압, 접착력 또는 마찰을 통해 하중저항력이 생기도록 암반정착소켓에 선단 일부가 근입된 말뚝
Con-captions	Const	2024	0534	5.000	지반 조사	각종 시설물의 설계 및 시공에 필요한 지반정보를 얻기 위해 실시하는 조사
Con-captions	Const	2024	0535	5.000	파일캡	구조물의 상부로부터의 하중을 단일말뚝 또는 무리말뚝으로 전달하기 위해 단일말뚝 또는 무리말뚝의 머리 위에 만든 콘크리트 구조물
Con-captions	Const	2024	0536	5.000	현장조사	부지의 물리적 특성을 조사하는 것
Con-captions	Const	2024	0537	5.000	허용하중	극한지지력, 부마찰력, 말뚝간격, 기초 하부 지반의 전반적인 지지력 및 허용침하를 고려한 후 기초에 안전하게 적용할 수 있는 최대하중
Con-captions	Const	2024	0538	5.000	전인장조임접합	설계기준 최소 전인장으로 조인 고장력볼트 접합
Con-captions	Const	2024	0539	5.000	책임기술자(supervisor)	강구조 공사에 관한 전문지식을 가지고  강구조 공사의 설계 및 시공에 대하여 책임을 가지고 있는 자 또는 책임자로부터 각 공사에 대하여 책임의 일부분을 부담 받은 자로서, 정부가 임명한 기술담당 공무원 또는 그의 대리인이거나 건축법, 주택법 상의 감리원과 건설기술진흥법 상의 건설사업관리기술자 또는 발주자가 지정한 감독자나 감독 보조원를 의미한다.
Con-captions	Const	2024	0540	5.000	치올림	보나 트러스 등 수평부재에서 하중재하 시 생길 처짐을 고려하여 미리 중앙부를 들어 올리는 것
Con-captions	Const	2024	0541	5.000	품질관리	계약 및 제작⋅설치 요구사항을 만족시켰음을 입증하기 위해 강구조 제작자와 설치자가 수행하는 강구조 공장과 현장의 관리절차
Con-captions	Const	2024	0542	5.000	품질보증	건물주나 그 대리인에게 신뢰를 주기 위해 강구조 공장과 현장의 행위절차 및 건물주 또는 관리감독자가 수행하는 관리절차
Con-captions	Const	2024	0543	5.000	품질확보계획	품질요구사항, 시방서, 계약서류에 구조물이 부합토록 하기 위한 조건, 절차, 품질검사, 재료, 기록 등을 서면으로 기술한 문건
Con-captions	Const	2024	0544	5.000	프로토타입	특수 및 중간모멘트골조, 편심 및 좌굴방지가새골조 등의 건물에 실제로 사용될 접합부 또는 가새의 설계물 
Con-captions	Const	2024	0545	5.000	화염막이	구조체의 내부공간을 타고 화염이 인접한 구역으로 전파되는 것을 방지하기 위하여 구조체 내부를 가로질러 설치되는 부재  
Con-captions	Const	2024	0546	5.000	유리	규사, 소다회, 탄산석회 등의 혼합물을 고온에서 녹인 후 냉각화과정에서 결정화가 이루어지지 않은 투명도가 높은 고체
Con-captions	Const	2024	0547	5.000	비강화유리	열처리나 추가 보강하지 않은 유리
Con-captions	Const	2024	0548	5.000	망입유리	규산염유리 내부에 철망을 삽입하여 화재시 유리가 파손되어도 유리파편의 비산을 최소화한 유리
Con-captions	Const	2024	0549	5.000	내열유리	일반유리에 비해 구조적으로 단단한 경질유리로 내열강화유리, 저팽창방화유리, 내열결정화 유리가 있다.
Con-captions	Const	2024	0550	5.000	저방사유리(로이유리)	시설물 에너지 누출을 저감하기 위하여 태양의 적외선의 반사 및 실내 온도 방출을 저감시킨 유리
Con-captions	Const	2024	0551	5.000	테두리구조	유리판을 지지하는 강재 및 알루미늄 테두리 프레임 구조 

